Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9
Agxt2l2,7.14572E-06,7.76704E-06,7.92484E-06,6.60334E-06,5.82643E-06,8.72608E-06,6.84088E-06,6.30757E-06,6.39952E-06
Ahctf1,8.42821E-05,8.06887E-05,8.77727E-05,8.51974E-05,8.71603E-05,8.86153E-05,8.08176E-05,7.79006E-05,7.64547E-05
Ahcy,0.000558437,0.000619051,0.000620012,0.000598559,0.000598333,0.000584714,0.0005954,0.000613194,0.000640782
Ahcyl1,2.17713E-05,1.02669E-05,1.10236E-05,1.12182E-05,1.22452E-05,1.21134E-05,1.28699E-05,1.21549E-05,1.12409E-05
Ahcyl2,1.03132E-05,1.31871E-05,1.20254E-05,1.17315E-05,1.00812E-05,1.17997E-05,1.1847E-05,1.27874E-05,1.24294E-05
Ahdc1,1.44779E-05,1.41582E-05,1.71756E-05,1.75062E-05,1.73065E-05,1.13161E-05,1.17737E-05,1.22078E-05,1.171E-05
Ahi1;Ahi-1,8.19348E-07,1.18655E-06,1.34E-06,1.76849E-06,2.08022E-06,2.29848E-06,2.23388E-06,2.58701E-06,2.15146E-06
Ahnak,1.16913E-05,1.95199E-05,2.03405E-05,1.4466E-05,1.31904E-05,1.53264E-05,1.9004E-05,2.1651E-05,2.17564E-05
Ahnak2,5.95432E-16,0,3.73894E-11,1.94379E-08,9.81762E-08,7.37898E-08,1.92187E-19,5.09424E-19,6.40356E-19
Ahr,2.50716E-05,1.29545E-05,1.41121E-05,1.11329E-05,6.41372E-06,3.84303E-06,3.3049E-06,2.59194E-06,2.83667E-06
Ahrr,0,0,0,0,0,0,0,0,0
Ahsa1,0.000106463,0.000123958,0.000114589,0.000106961,0.000104641,9.85525E-05,8.91549E-05,8.63271E-05,7.89881E-05
Ahsa2,4.21045E-06,1.32344E-05,1.37312E-05,1.30602E-05,1.28732E-05,1.35394E-05,1.20361E-05,9.71861E-06,8.85519E-06
Ahsg,0.005080394,0.005604313,0.006049686,0.006496578,0.006833173,0.006645855,0.006546214,0.007057471,0.007223865
Aicda,6.31325E-12,8.51322E-10,1.08505E-08,9.00397E-08,3.52743E-07,1.37418E-06,4.27182E-07,2.59916E-07,1.91981E-07
Aif1,3.83842E-08,1.0243E-06,1.33793E-06,1.8026E-06,2.42986E-06,4.13729E-06,1.85521E-06,1.03379E-06,8.61088E-07
Aif1l,0,0,0,0,0,0,0,0,0
Aifm1,0.000120593,0.000106151,0.000102308,0.000102979,9.51331E-05,8.49561E-05,8.63661E-05,9.21655E-05,9.3808E-05
Aifm2,3.09264E-05,2.38717E-05,2.47977E-05,2.48085E-05,2.17305E-05,0.000021747,1.84236E-05,1.9091E-05,1.88038E-05
Aifm3,2.6058E-06,8.3763E-06,8.3146E-06,5.29808E-06,3.88767E-06,2.08056E-06,1.999E-06,1.71992E-06,1.47009E-06
Aig1,1.28171E-05,1.51401E-05,1.30007E-05,1.28621E-05,1.63156E-05,1.71712E-05,1.71978E-05,1.65117E-05,1.64853E-05
Aim1,3.21465E-05,2.59004E-05,2.39828E-05,2.60951E-05,2.74423E-05,3.00332E-05,2.64132E-05,2.56689E-05,2.43526E-05
Aim1l,6.44639E-08,1.20732E-06,1.37111E-06,1.07552E-06,8.82804E-07,8.62325E-07,5.47085E-07,7.00423E-07,9.42983E-07
Aim2,5.07633E-08,1.1709E-06,1.03299E-06,3.54873E-06,1.84549E-07,1.63025E-07,3.23504E-07,4.91968E-07,3.14247E-07
Aimp1,8.0576E-05,0.000103064,9.30419E-05,8.97167E-05,8.12849E-05,7.26966E-05,7.49265E-05,7.22772E-05,7.13959E-05
Aimp2,4.88238E-06,4.33509E-06,3.67216E-06,2.92927E-06,3.21919E-06,2.86349E-06,2.91214E-06,2.30097E-06,2.77385E-06
Aip,4.27202E-05,4.03824E-05,4.20581E-05,4.2184E-05,4.54861E-05,4.49079E-05,3.80794E-05,3.65482E-05,3.33075E-05
Aipl1,0,0,0,0,0,0,0,0,0
Aire,0,0,0,0,0,0,0,0,0
Airn,7.80789E-09,6.23869E-09,7.57136E-07,6.65737E-07,8.14459E-11,6.22135E-22,3.5046E-24,1.56769E-27,2.45088E-28
Ajap1,0,0,0,0,0,0,0,0,0
Ak1,0,0,0,0,0,0,0,0,0
Ak2,0.000312105,0.000395402,0.00038199,0.000394675,0.000401393,0.000406645,0.000395997,0.000389436,0.000370789
Ak3,0.000184106,0.000176985,0.000174332,0.000188694,0.000176141,0.00018235,0.000190537,0.000179923,0.000167204
Ak4,2.13312E-05,7.56937E-06,6.73218E-06,8.22831E-06,9.7158E-06,1.24208E-05,1.08474E-05,9.86618E-06,9.01284E-06
Ak5,0,0,0,0,0,0,0,0,0
Ak7,4.333E-11,1.6797E-08,7.46987E-08,1.34043E-07,2.96971E-07,3.78711E-07,2.9617E-07,9.18981E-07,1.83606E-07
Ak8,0,0,0,0,0,0,0,0,0
Akap1,0.000252429,0.0002126,0.000211404,0.000200001,0.000193901,0.000191624,0.000186059,0.000179557,0.000174221
Akap10,1.62519E-05,1.27595E-05,1.03409E-05,8.75869E-06,6.16048E-06,5.11267E-06,5.10319E-06,6.36005E-06,8.77599E-06
Akap11,2.62187E-05,3.31716E-05,3.51296E-05,3.9186E-05,4.23624E-05,4.00076E-05,3.72882E-05,3.5876E-05,3.49101E-05
Akap12,3.03684E-07,1.64356E-06,1.17759E-06,5.66812E-07,2.90895E-07,5.25261E-07,1.53668E-06,1.19463E-06,1.18167E-06
Akap13,9.66455E-05,7.71201E-05,7.09895E-05,7.32784E-05,7.73868E-05,7.57872E-05,8.05388E-05,7.2857E-05,7.22826E-05
Akap14,0,0,0,0,0,0,0,0,0
Akap17b,2.48175E-06,4.01554E-06,4.88035E-06,3.47201E-06,3.86438E-06,4.67432E-06,3.18922E-06,3.49911E-06,2.77896E-06
Akap2;Palm2,2.33683E-06,3.76435E-07,1.74615E-06,2.0936E-06,2.17652E-06,4.64156E-06,4.10736E-06,3.18774E-06,4.78698E-06
Akap3,0,0,0,0,0,0,0,0,0
Akap4,0,0,0,0,0,0,0,0,0
Akap5,6.98718E-15,9.01986E-12,1.21115E-09,7.96189E-08,1.22691E-07,2.48531E-07,5.07712E-07,5.05672E-07,4.08817E-07
Akap6,0,0,0,0,0,0,0,0,0
Akap8l;NAKAP95,2.74951E-05,2.57069E-05,2.74231E-05,2.64277E-05,2.67483E-05,2.73389E-05,1.92499E-05,1.78305E-05,1.62833E-05
Akap9,8.09068E-05,6.0918E-05,5.581E-05,5.98356E-05,5.28257E-05,5.61051E-05,4.87118E-05,3.93019E-05,3.69354E-05
Akirin1,2.15023E-05,2.86785E-05,2.8623E-05,3.02583E-05,3.02564E-05,2.76087E-05,2.82715E-05,2.89531E-05,2.74584E-05
Akirin2,3.73471E-06,7.99055E-06,9.74594E-06,1.1059E-05,1.17089E-05,8.78626E-06,8.13178E-06,6.96404E-06,7.33271E-06
Akna,2.64359E-18,7.25326E-14,1.49655E-11,1.15439E-09,9.56762E-09,5.91938E-08,1.16279E-07,1.24361E-07,1.81412E-07
Aknad1,0,0,0,0,0,0,0,0,0
Akp3,0,0,0,0,0,0,0,0,0
Akr1a4,0.000710839,0.000498741,0.00046593,0.000455194,0.000420031,0.000402466,0.000396603,0.000393716,0.000422752
Akr1b3,0,0,0,0,0,0,0,0,0
Akr1b7,3.98533E-09,2.75357E-07,7.88769E-07,1.26672E-06,1.18444E-06,9.2456E-07,5.02025E-07,8.02064E-08,7.34267E-08
Akr1b8,1.64234E-10,1.52233E-08,1.1023E-07,1.91682E-07,2.02062E-07,2.82288E-07,3.78084E-07,2.11504E-07,2.78192E-07
Akr1c12,1.25312E-05,2.08658E-05,1.54437E-05,1.2302E-05,1.31839E-05,1.52989E-05,1.05197E-05,7.6834E-06,5.15209E-06
Akr1c13,1.84126E-05,1.25471E-05,1.08964E-05,8.69207E-06,8.4252E-06,1.17312E-05,1.07587E-05,8.83981E-06,1.18173E-05
Akr1c14,5.61368E-05,4.88777E-05,5.19792E-05,5.32147E-05,5.53532E-05,5.61517E-05,5.36424E-05,4.61753E-05,4.09306E-05
Akr1c18,0,0,0,0,0,0,0,0,0
Akr1c19,1.49106E-06,1.83667E-06,2.02023E-06,9.82722E-07,8.27091E-07,6.24807E-07,1.20116E-06,1.50187E-06,1.16402E-06
Akr1c20,8.31615E-05,6.2464E-05,6.06205E-05,4.89115E-05,4.33371E-05,3.76881E-05,3.68457E-05,3.48389E-05,3.55744E-05
Akr1c21,0,0,0,0,0,0,0,0,0
Akr1c6,0.000948222,0.000653417,0.000556962,0.000387778,0.000260419,0.000194924,0.000136037,0.000131182,0.000143651
Akr1d1,7.80724E-05,6.79925E-05,6.39337E-05,7.04899E-05,6.25025E-05,6.43294E-05,6.92341E-05,6.97656E-05,7.15108E-05
Akr1e1,1.92675E-05,2.2581E-05,2.074E-05,2.00315E-05,1.92208E-05,1.65076E-05,1.64877E-05,1.54028E-05,1.6067E-05
Akr7a5,0.000372929,0.000268394,0.000242544,0.000229732,0.000229651,0.000227624,0.000212316,0.000209215,0.000212829
Akt1,5.95678E-05,5.71428E-05,5.53282E-05,5.44381E-05,6.19168E-05,6.40795E-05,5.50664E-05,4.77238E-05,4.98877E-05
Akt1s1,4.76183E-05,3.79559E-05,4.12964E-05,3.84191E-05,4.27665E-05,4.79605E-05,3.80063E-05,3.28471E-05,2.84083E-05
Akt2;AK206940,2.61777E-05,3.02492E-05,3.12948E-05,3.13395E-05,3.02896E-05,3.21815E-05,2.83443E-05,2.94405E-05,3.02276E-05
Akt3,5.12615E-09,1.25461E-07,3.03455E-07,2.68387E-07,4.22962E-07,3.36358E-07,1.00785E-07,1.24116E-07,4.44919E-07
Aktip,5.00683E-07,1.19316E-06,1.17155E-06,3.62591E-06,7.27236E-07,1.18734E-06,1.5456E-06,1.29583E-06,1.58346E-06
Alad,0.000272809,0.00025268,0.000224634,0.000189116,0.000169855,0.000157445,0.000157888,0.000150606,0.000143284
Alas1,0.000662484,0.00062203,0.000620014,0.000563369,0.000521454,0.000419719,0.000402827,0.000459256,0.000463211
Alas2,0.000104777,0.000115472,0.00012189,0.000126197,0.000142763,0.000136712,0.000130693,0.000129452,0.000129742
Alb,0.02794221,0.03539731,0.03939462,0.05143137,0.05947892,0.06962787,0.07531138,0.07485202,0.07025386
Alcam,5.13273E-06,6.85676E-06,8.53699E-06,1.21593E-05,1.45398E-05,1.298E-05,1.43626E-05,1.3589E-05,1.25992E-05
Aldh16a1;mFLJ00209,8.90783E-05,9.15619E-05,8.88469E-05,9.40321E-05,8.32379E-05,7.71666E-05,7.42584E-05,7.08973E-05,7.10628E-05
Aldh18a1,0,0,0,0,0,0,0,0,0
Aldh1a1,0.000655837,0.000469708,0.000438102,0.000374134,0.000301459,0.000281537,0.00025747,0.000234628,0.000234451
Aldh1a2,0,0,0,0,0,0,0,0,0
Aldh1a3,0,0,0,0,0,0,0,0,0
Aldh1a7,5.91444E-05,6.48558E-05,6.36701E-05,8.18379E-05,9.12891E-05,8.71304E-05,8.95464E-05,8.90587E-05,8.52498E-05
Aldh1b1,3.78886E-06,5.14785E-06,5.89272E-06,1.68716E-05,2.88178E-05,4.51916E-05,5.70774E-05,6.97545E-05,9.16685E-05
Aldh1l1,0.000592996,0.000743045,0.000792265,0.000845645,0.000909136,0.00084926,0.000918628,0.000979498,0.000986556
Aldh1l2,1.86836E-10,5.13526E-08,2.14905E-07,1.20785E-07,4.34982E-08,1.07966E-07,1.18452E-07,2.83934E-08,5.01589E-08
Aldh2,0.002112353,0.001695482,0.001674482,0.001501075,0.001360243,0.001174751,0.001040016,0.001081066,0.001025377
Aldh3a1,0,0,0,0,0,0,0,0,0
Aldh3a2,0.001113936,0.000935998,0.000821227,0.000505475,0.000267965,0.000143587,7.09087E-05,5.21665E-05,4.28129E-05
Aldh3b2,0,0,0,0,0,0,0,0,0
Aldh4a1,0.000142044,0.000137806,0.000131644,0.000123866,0.00012439,0.00012294,0.000115125,0.000112276,0.000104625
Aldh5a1,5.42765E-05,4.46888E-05,3.87189E-05,3.7232E-05,3.79618E-05,3.96059E-05,4.11945E-05,3.79984E-05,3.73982E-05
Aldh6a1,8.02401E-05,5.7246E-05,5.60998E-05,6.30555E-05,5.96024E-05,6.81628E-05,6.58009E-05,6.39129E-05,7.29349E-05
Aldh7a1,0.000510094,0.000550304,0.000538101,0.000533108,0.000545404,0.0005032,0.000520552,0.00054425,0.000548903
Aldh8a1,0.000202913,0.000265648,0.000283011,0.000280237,0.000290135,0.000290386,0.0002933,0.000282037,0.000265965
Aldh9a1,0.00016432,0.000181619,0.000190056,0.000206102,0.000216726,0.000220233,0.000221944,0.000215223,0.000232463
Aldoa,0.000113486,0.000123833,0.000122374,0.000118963,0.000123853,0.000121884,0.000127091,0.000126565,0.000127916
Aldoart1,6.11767E-09,1.75982E-07,1.87887E-07,3.80895E-07,7.26102E-07,9.81801E-07,2.4449E-07,1.59514E-08,3.59474E-11
Aldob,0.003744024,0.005284071,0.005722811,0.006782133,0.007741197,0.007802019,0.008475144,0.008930726,0.009158106
Aldoc,5.17553E-06,8.88325E-06,9.96695E-06,1.3331E-05,1.35633E-05,1.78193E-05,1.97141E-05,1.94075E-05,1.82893E-05
Alg1,4.62807E-06,9.35092E-07,7.95845E-07,5.39106E-07,5.86578E-07,9.71204E-07,6.14123E-07,4.55686E-07,4.95685E-07
Alg10b,1.91024E-06,1.41624E-06,1.64912E-06,1.3257E-06,1.58212E-06,8.73069E-07,1.39081E-06,1.60073E-06,1.87922E-06
Alg11,4.8443E-07,2.10676E-06,1.81078E-06,3.69802E-06,2.13326E-06,9.44668E-07,1.47049E-06,1.15139E-06,1.16015E-06
Alg12,4.75911E-08,1.80194E-06,2.17293E-06,1.82777E-06,2.27371E-06,2.70507E-06,2.09174E-06,2.29116E-06,2.39812E-06
Alg13,1.90336E-06,3.90494E-06,2.40507E-06,1.99965E-06,2.2103E-06,2.36255E-06,1.65441E-06,1.04243E-06,6.57165E-07
Alg14,1.16666E-05,2.05441E-05,2.5682E-05,2.75205E-05,2.41232E-05,2.82746E-05,2.63146E-05,2.11077E-05,1.87427E-05
Alg2,3.77118E-06,7.1614E-06,6.92785E-06,9.20041E-06,8.67602E-06,1.09678E-05,8.45242E-06,7.57371E-06,6.77134E-06
Alg3,3.36871E-05,2.50852E-05,2.33764E-05,2.05238E-05,2.20936E-05,2.16972E-05,1.93654E-05,2.0523E-05,2.42689E-05
Alg5,3.97165E-05,4.67559E-05,4.25096E-05,3.74944E-05,3.55844E-05,3.36919E-05,3.13303E-05,2.62008E-05,2.57542E-05
Alg6,8.90658E-06,1.50965E-06,3.31876E-06,4.00258E-06,3.57452E-06,4.15604E-06,2.6487E-06,3.01577E-06,3.35326E-06
Alg8,5.90582E-07,1.69869E-06,1.85956E-06,1.82217E-06,1.61217E-06,1.02526E-06,5.13809E-07,1.04591E-06,1.08754E-06
Alg9,1.90233E-05,1.30352E-05,1.36551E-05,9.99279E-06,7.87842E-06,6.28086E-06,6.43875E-06,6.26892E-06,6.67504E-06
Alk,0,0,0,0,0,0,0,0,0
Alkbh1,5.16098E-06,1.73826E-06,2.39528E-06,3.58959E-06,4.48206E-06,5.53953E-06,5.80782E-06,5.93199E-06,5.43606E-06
Alkbh2,1.67788E-05,1.41807E-05,1.36335E-05,1.13294E-05,1.06116E-05,7.37014E-06,9.82909E-06,1.17078E-05,1.07077E-05
Alkbh3,2.06948E-05,1.80866E-05,1.59364E-05,1.52522E-05,1.5169E-05,1.7483E-05,1.88087E-05,1.92536E-05,2.18202E-05
Alkbh4,4.64319E-06,3.80843E-06,4.4778E-06,3.42584E-06,2.63423E-06,3.51314E-06,5.22574E-06,5.55468E-06,5.26631E-06
Alkbh5,3.72605E-05,3.66544E-05,3.61059E-05,3.43812E-05,3.16318E-05,2.91077E-05,2.64123E-05,2.72086E-05,2.68156E-05
Alkbh6,4.30672E-05,1.28278E-05,1.29167E-05,1.42413E-05,1.51125E-05,1.66092E-05,1.97308E-05,2.00233E-05,2.19994E-05
Alkbh7,4.58066E-05,4.81384E-05,4.57177E-05,3.98722E-05,4.26519E-05,4.37795E-05,4.08455E-05,4.15915E-05,4.00359E-05
Alkbh8,2.91236E-06,2.7521E-06,4.28455E-06,4.00581E-06,3.04855E-06,2.2197E-06,2.5304E-06,2.27243E-06,2.09402E-06
Allc,0,0,0,0,0,0,0,0,0
Allergin-1;Gm885;Mca32,1.70048E-08,2.74244E-07,4.11835E-07,2.71378E-07,1.87161E-07,5.98603E-08,1.16279E-07,1.24361E-07,1.81412E-07
Alms1,6.01101E-12,5.69614E-09,7.37626E-08,2.22816E-07,2.51397E-07,8.54992E-08,3.48121E-09,3.17137E-11,3.55986E-13
Alox12,2.84688E-09,5.44943E-08,1.03929E-07,2.38362E-08,9.88214E-10,7.5651E-13,2.7734E-28,0,0
Alox12b,0,0,0,0,0,0,0,0,0
Alox12e,0,0,0,0,0,0,0,0,0
Alox15,0,0,0,0,0,0,0,0,0
Alox5,0,0,0,0,0,0,0,0,0
Alox5ap,7.21288E-13,1.89467E-09,3.18562E-08,1.09123E-07,8.85782E-08,3.81119E-07,7.26518E-07,6.22784E-07,7.1551E-07
Alox8,0,0,0,0,0,0,0,0,0
Aloxe3,0,0,0,0,0,0,0,0,0
Alpi,0,0,0,0,0,0,0,0,0
Alpk1;mKIAA1527,0,0,0,0,0,0,0,0,0
Alpk2,0,0,0,0,0,0,0,0,0
Alpk3,0,0,0,0,0,0,0,0,0
Alpl,1.9981E-05,3.25388E-05,2.76205E-05,2.80823E-05,3.12605E-05,4.21301E-05,3.06417E-05,2.89098E-05,3.11144E-05
Alppl2,0,0,0,0,0,0,0,0,0
Als2cl,1.93395E-06,4.38672E-06,5.93745E-06,5.92133E-06,5.22335E-06,5.45262E-06,4.19371E-06,3.2321E-06,3.3012E-06
Als2cr11,0,0,0,0,0,0,0,0,0
Als2cr12,4.2736E-06,3.25862E-06,5.52067E-07,3.27319E-08,7.56428E-09,2.86398E-15,1.40978E-23,1.64548E-26,2.22014E-27
Als2cr4,2.14946E-06,1.97817E-06,1.54672E-06,1.75863E-06,2.15902E-06,2.53543E-06,2.41008E-06,1.6803E-06,1.82934E-06
Alx1,0,0,0,0,0,0,0,0,0
Alx3,0,0,0,0,0,0,0,0,0
Alx4,0,0,0,0,0,0,0,0,0
Amac1,0,0,0,0,0,0,0,0,0
Amacr,0.000193002,0.000141615,0.000142862,0.000156273,0.000156794,0.00016671,0.000178651,0.000166218,0.000159347
Ambn,0,0,0,0,0,0,0,0,0
Ambp,0.003034917,0.003359931,0.003633558,0.004030006,0.004339067,0.004427896,0.004493335,0.004473802,0.004510152
Ambra1,1.02135E-05,8.60704E-06,8.77743E-06,7.35475E-06,7.64285E-06,7.24079E-06,6.73037E-06,7.32696E-06,5.81901E-06
Amd2,1.90586E-18,4.97209E-14,6.65915E-12,9.67786E-10,9.23827E-09,1.4502E-07,1.04351E-07,2.05224E-08,2.806E-08
Amdhd1,3.23805E-05,0.000119919,0.000153624,0.000203351,0.000249463,0.000268535,0.000273203,0.000245673,0.000239626
Amdhd2,2.95713E-05,2.7625E-05,2.69023E-05,2.18498E-05,0.000022115,2.42843E-05,2.32963E-05,2.43678E-05,2.7359E-05
Amelx,0,0,0,0,0,0,0,0,0
Amfr,0.000281584,0.000245879,0.000249786,0.000241908,0.000226857,0.000225776,0.000233458,0.000235467,0.000235224
Amh,0,0,0,0,0,0,0,0,0
Amhr2,4.60964E-20,6.92915E-16,1.67126E-13,1.16133E-10,1.80749E-09,6.7849E-08,2.49516E-07,1.20646E-07,7.28225E-08
Amica1,0,0,0,0,0,0,0,0,0
Amigo1,9.85591E-06,7.599E-06,7.15305E-06,5.61677E-06,5.17311E-06,3.77692E-06,2.89403E-06,3.30159E-06,2.74081E-06
Amigo2,9.36593E-07,1.17791E-06,1.04405E-06,6.64574E-07,1.94307E-07,7.36905E-08,1.91863E-08,4.08212E-09,3.82545E-11
Amigo3,4.96829E-08,2.31426E-07,2.75265E-07,4.49004E-07,3.56116E-07,4.34498E-07,7.87268E-07,7.78334E-07,7.78985E-07
Ammecr1,1.87737E-05,2.16773E-06,1.25315E-06,1.20687E-06,1.20296E-06,1.76286E-06,2.35018E-06,1.44682E-06,1.23697E-06
Ammecr1l,6.40917E-06,7.14138E-06,6.47984E-06,5.0034E-06,5.10834E-06,4.26909E-06,3.69838E-06,3.27573E-06,3.3584E-06
Amn,9.34045E-16,2.45749E-12,4.7093E-10,6.32301E-08,1.61724E-07,1.00605E-07,1.24489E-19,2.21177E-19,3.61939E-19
Amn1,3.836E-06,2.42289E-06,1.93311E-06,1.23386E-06,9.03868E-07,6.77462E-07,7.97023E-07,5.54713E-07,4.39631E-07
Amot,3.65138E-11,2.21886E-08,1.34046E-07,4.22055E-07,6.92872E-07,6.63787E-07,3.79234E-07,8.21635E-07,2.98432E-07
Amotl1,3.09054E-07,1.0702E-06,1.40315E-06,1.03554E-06,1.1279E-06,2.68067E-06,1.1627E-06,9.66688E-07,1.69819E-06
Amotl2,3.80666E-05,4.46329E-05,3.27014E-05,3.35846E-05,3.25927E-05,3.13021E-05,2.33495E-05,2.04515E-05,1.88634E-05
Ampd1,0,0,0,0,0,0,0,0,0
Ampd2,1.06779E-05,1.49552E-05,1.49956E-05,2.0884E-05,1.80619E-05,1.46526E-05,1.47542E-05,1.4916E-05,1.30428E-05
Ampd3,0,0,0,0,0,0,0,0,0
Amph,0,0,0,0,0,0,0,0,0
Amt,7.60418E-09,1.98641E-07,3.15135E-07,4.93975E-07,8.33324E-07,7.76943E-07,1.12562E-06,1.00743E-06,1.18572E-06
Amtn,0,0,0,0,0,0,0,0,0
Amy1;Rnpc3;mKIAA1839,2.09129E-05,3.13626E-05,3.34142E-05,3.12823E-05,2.77212E-05,2.79778E-05,2.42869E-05,2.00337E-05,3.23519E-05
Amy2a5,0,0,0,0,0,0,0,0,0
Amy2b,0,0,0,0,0,0,0,0,0
Amz1,2.52344E-18,1.35568E-13,1.65396E-10,4.37496E-08,1.95213E-07,1.52678E-08,6.85969E-20,2.38673E-19,2.40219E-19
AnMKRN1,2.43012E-09,1.0139E-07,5.15063E-07,1.00897E-06,1.05898E-06,6.08283E-09,9.39874E-12,1.40967E-19,4.90384E-20
Anapc1,8.9111E-06,1.4229E-05,1.86129E-05,1.92222E-05,1.63843E-05,1.67622E-05,1.47934E-05,1.40546E-05,1.3817E-05
Anapc10,1.22468E-08,2.92849E-07,2.4524E-07,1.3114E-07,1.42385E-07,1.0178E-06,1.74005E-06,1.5529E-06,2.09418E-06
Anapc11,4.44184E-05,4.23787E-05,4.22567E-05,4.24001E-05,4.5605E-05,4.39538E-05,4.22312E-05,3.6336E-05,3.56492E-05
Anapc13,0.000222981,0.000210523,0.000211291,0.000203166,0.00020362,0.000190807,0.000188623,0.000194724,0.000197873
Anapc16,5.35072E-05,5.85503E-05,5.96788E-05,6.17792E-05,5.85192E-05,5.74311E-05,5.41197E-05,5.2165E-05,5.2696E-05
Anapc2,4.1088E-05,2.86033E-05,2.97926E-05,2.89449E-05,3.19669E-05,3.67276E-05,3.48459E-05,2.93119E-05,2.44673E-05
Anapc4,6.06446E-06,1.33516E-05,1.53678E-05,1.43288E-05,1.37801E-05,1.76302E-05,1.66184E-05,1.35159E-05,1.78721E-05
Anapc5,5.54314E-05,7.24716E-05,6.85037E-05,6.92212E-05,6.74478E-05,7.33688E-05,7.432E-05,6.81518E-05,6.41152E-05
Anapc7,1.68873E-05,1.77494E-05,1.84039E-05,1.70909E-05,1.40803E-05,1.89395E-05,1.81469E-05,1.81779E-05,1.46583E-05
Ang2,0,0,0,0,0,0,0,0,0
Ang3;Ang5,0,0,0,0,0,0,0,0,0
Ang4,0,0,0,0,0,0,0,0,0
Ang6,0,0,0,0,0,0,0,0,0
Ang;Rnase4;2010317E24Rik,0.001578186,0.001095403,0.000944179,0.000650623,0.000416908,0.000314218,0.000209894,0.000168765,0.000155619
Angel1,3.51565E-06,1.72499E-06,1.22236E-06,1.19589E-06,1.21851E-06,1.42192E-06,1.50637E-06,3.27757E-06,1.37638E-05
Angel2,1.71865E-05,1.18152E-05,1.0035E-05,8.47363E-06,7.92686E-06,8.44019E-06,7.29412E-06,7.39815E-06,6.6167E-06
Angpt1,0,0,0,0,0,0,0,0,0
Angpt2,0,0,0,0,0,0,0,0,0
Angpt4,0,0,0,0,0,0,0,0,0
Angptl1,0,0,0,0,0,0,0,0,0
Angptl2,0,0,0,0,0,0,0,0,0
Angptl3,0.000154319,0.000168143,0.000173498,0.000202374,0.000172392,0.00022538,0.000191991,0.000144614,0.000146466
Angptl4,0.000460764,0.000433621,0.000420885,0.000408868,0.000390201,0.000369652,0.000359074,0.00035094,0.000369061
Angptl6,6.6875E-07,3.32927E-06,3.35455E-06,2.41448E-06,2.41486E-06,1.56603E-06,1.14309E-06,7.68004E-07,8.39627E-07
Angptl7,0,2.33831E-10,1.08203E-08,1.52719E-07,2.02531E-07,6.5328E-10,1.95323E-21,5.32913E-21,2.45574E-22
Ank,2.07888E-05,1.82783E-05,1.82435E-05,1.54259E-05,1.18424E-05,1.02099E-05,1.21821E-05,1.3959E-05,1.83747E-05
Ank1,1.4274E-07,2.65958E-07,5.10213E-08,1.10199E-09,1.16679E-10,2.26483E-11,6.60357E-26,0,0
Ank2;AK081244,1.07749E-06,4.95847E-07,5.60196E-07,8.43959E-07,1.10709E-06,6.78449E-07,6.13318E-07,5.66459E-07,4.65824E-07
Ank3,4.93795E-06,5.36998E-06,7.38618E-06,6.69062E-06,7.26492E-06,8.13109E-06,4.86669E-06,4.47709E-06,3.66868E-06
Ankar,0,0,0,0,0,0,0,0,0
Ankdd1b,0,0,0,0,0,0,0,0,0
Ankfn1,0,0,0,0,0,0,0,0,0
Ankfy1;Ankhzn,2.51951E-05,2.35666E-05,2.53814E-05,2.10851E-05,1.97908E-05,2.091E-05,1.97519E-05,2.13712E-05,2.10622E-05
Ankib1;mKIAA1386,2.32103E-05,2.70101E-05,2.5715E-05,2.37953E-05,2.45825E-05,3.06767E-05,2.48551E-05,2.40972E-05,2.23304E-05
Ankk1,0,0,0,0,0,0,0,0,0
Ankle1,0,0,0,0,0,0,0,0,0
Ankle2,5.47387E-06,1.4063E-05,1.52523E-05,1.59861E-05,1.39402E-05,1.66891E-05,1.34007E-05,1.07408E-05,1.02353E-05
Ankmy1,0,0,0,0,0,0,0,0,0
Ankmy2,4.4932E-06,3.46042E-06,3.32317E-06,3.43485E-06,2.91932E-06,2.30709E-06,1.69583E-06,1.41574E-06,1.23615E-06
Ankra2,1.4743E-05,1.31172E-05,1.65559E-05,1.72425E-05,1.68653E-05,1.87797E-05,1.86478E-05,1.64525E-05,1.91825E-05
Ankrd1,0,0,0,0,0,0,0,0,0
Ankrd10,7.43666E-06,3.47021E-06,3.0536E-06,4.01585E-06,4.63124E-06,4.22455E-06,2.20577E-06,1.99303E-06,1.67337E-06
Ankrd11,8.04692E-05,6.04328E-05,6.83686E-05,7.17373E-05,7.11468E-05,7.07721E-05,6.21582E-05,5.63998E-05,6.34683E-05
Ankrd12,9.23256E-06,1.48061E-05,1.10869E-05,9.82728E-06,1.05453E-05,1.05772E-05,6.69315E-06,5.82446E-06,4.50945E-06
Ankrd13a,2.43656E-05,2.48685E-05,3.25317E-05,2.97371E-05,3.21485E-05,2.70109E-05,2.93187E-05,3.32012E-05,3.09871E-05
Ankrd13b,1.86404E-06,2.07521E-06,3.11758E-06,4.38044E-06,5.03919E-06,3.54013E-06,1.51296E-06,1.13437E-06,6.47216E-07
