geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId	cluster_peak_ID
mmu05203	Viral carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05203+12266+13194+22631+69116+14964+13205+18746+17096+22629+26417+54401	0.6795110506283518	1.3641701352200497	0.020697167733445352	0.43576689135038005	30	./Project_1683994819_GSEA/mmu05203.png	11	12266;13194;22631;69116;14964;13205;18746;17096;22629;26417;54401	ENSMUSG00000000787;ENSMUSG00000018326;ENSMUSG00000018965;ENSMUSG00000022285;ENSMUSG00000024164;ENSMUSG00000024740;ENSMUSG00000032294;ENSMUSG00000042228;ENSMUSG00000063065;ENSMUSG00000066036;ENSMUSG00000073411	16
mmu05418	Fluid shear stress and atherosclerosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05418+14871+15516+103140+14862+14865+14859	-0.4580200412758972	-1.1114541577962962	0.3097345105333229	0.4379628146863766	26	./Project_1683994819_GSEA/mmu05418.png	6	14871;15516;103140;14862;14865;14859	ENSMUSG00000001663;ENSMUSG00000001665;ENSMUSG00000023944;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000058135	16
mmu00230	Purine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00230+15452+18950+11564+18746+231327	0.6539071370748023	1.2373568091129816	0.12471395866737534	0.441197685110978	19	./Project_1683994819_GSEA/mmu00230.png	5	15452;18950;11564;18746;231327	ENSMUSG00000022407;ENSMUSG00000025630;ENSMUSG00000029246;ENSMUSG00000032294;ENSMUSG00000115338	16
mmu04520	Adherens junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04520+20411+12387+22330+12995+29875+26417+60595	0.6760365185164122	1.2410071247310286	0.12296983744435054	0.44260566867854045	16	./Project_1683994819_GSEA/mmu04520.png	7	20411;12387;22330;12995;29875;26417;60595	ENSMUSG00000006932;ENSMUSG00000021823;ENSMUSG00000025006;ENSMUSG00000030536;ENSMUSG00000054808;ENSMUSG00000063065;ENSMUSG00000074698	16
mmu05146	Amoebiasis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05146+22330+14268+11846+20719+14682+19349+20723+60595	0.6776236973751751	1.2425898520372332	0.11976744172120064	0.4526441273448537	16	./Project_1683994819_GSEA/mmu05146.png	8	22330;14268;11846;20719;14682;19349;20723;60595	ENSMUSG00000019987;ENSMUSG00000021823;ENSMUSG00000024639;ENSMUSG00000026193;ENSMUSG00000045827;ENSMUSG00000054808;ENSMUSG00000060147;ENSMUSG00000079477	16
mmu04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04612+13030+19188+14964	0.6834518655834413	1.2603702618576769	0.08810068639805413	0.4661172701953218	17	./Project_1683994819_GSEA/mmu04612.png	3	13030;19188;14964	ENSMUSG00000021939;ENSMUSG00000073411;ENSMUSG00000079197	16
mmu00270	Cysteine and methionine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00270+70266+231691+229905+14718	0.6618605978542219	1.2430024706026044	0.11662817538495591	0.4686297105545104	19	./Project_1683994819_GSEA/mmu00270.png	4	70266;231691;229905;14718	ENSMUSG00000025190;ENSMUSG00000029597;ENSMUSG00000039648;ENSMUSG00000040213	16
mmu05225	Hepatocellular carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?mmu05225+14871+103140+14862+14865+14859	-0.4750132799068522	-1.0740416855387185	0.39199999686400006	0.4712332529598652	22	./Project_1683994819_GSEA/mmu05225.png	5	14871;103140;14862;14865;14859	ENSMUSG00000001663;ENSMUSG00000001665;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000058135	16
mmu05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05205+12387+14268+13043+29875+13039+26417+22370	0.6508960765292058	1.2545632397926485	0.10650224203306924	0.475421559973219	23	./Project_1683994819_GSEA/mmu05205.png	7	12387;14268;13043;29875;13039;26417;22370	ENSMUSG00000006932;ENSMUSG00000017344;ENSMUSG00000021477;ENSMUSG00000026193;ENSMUSG00000030536;ENSMUSG00000031078;ENSMUSG00000063065	16
mmu05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05168+15139+12266+14964+110809+12995	0.6594829251049962	1.2446226689186441	0.11275626410847805	0.4810959166055043	20	./Project_1683994819_GSEA/mmu05168.png	5	15139;12266;14964;110809;12995	ENSMUSG00000018379;ENSMUSG00000024164;ENSMUSG00000026874;ENSMUSG00000073411;ENSMUSG00000074698	16
mmu04140	Autophagy	http://www.kegg.jp/kegg-bin/show_pathway?mmu04140+13030+16783+19349+13039+26417	0.6994083349760936	1.2486083686528646	0.13264129165785318	0.48259450085480554	12	./Project_1683994819_GSEA/mmu04140.png	5	13030;16783;19349;13039;26417	ENSMUSG00000021477;ENSMUSG00000021939;ENSMUSG00000031447;ENSMUSG00000063065;ENSMUSG00000079477	16
mmu03050	Proteasome	http://www.kegg.jp/kegg-bin/show_pathway?mmu03050+19188+57296+19182+26446+26443+67089+19175+26445+22123+19184+19177+19173+19172+23997	0.6234903152360851	1.260393746440595	0.0948081263038283	0.4893796873550031	32	./Project_1683994819_GSEA/mmu03050.png	14	19188;57296;19182;26446;26443;67089;19175;26445;22123;19184;19177;19173;19172;23997	ENSMUSG00000002102;ENSMUSG00000005779;ENSMUSG00000017221;ENSMUSG00000018286;ENSMUSG00000020708;ENSMUSG00000021024;ENSMUSG00000021832;ENSMUSG00000022193;ENSMUSG00000025487;ENSMUSG00000026750;ENSMUSG00000028837;ENSMUSG00000030591;ENSMUSG00000069744;ENSMUSG00000079197	16
mmu05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05163+12387+14964+12313+14682+26417	0.6685509934516226	1.2652253120662624	0.09907834089967933	0.49108095495832305	18	./Project_1683994819_GSEA/mmu05163.png	5	12387;14964;12313;14682;26417	ENSMUSG00000001175;ENSMUSG00000006932;ENSMUSG00000024639;ENSMUSG00000063065;ENSMUSG00000073411	16
mmu00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00620+72535+68263+235339+16828+110446+109801+11669	-0.41312375095666315	-1.026303467291458	0.39999999680000003	0.5045981898803378	27	./Project_1683994819_GSEA/mmu00620.png	7	72535;68263;235339;16828;110446;109801;11669	ENSMUSG00000000168;ENSMUSG00000021748;ENSMUSG00000024026;ENSMUSG00000029455;ENSMUSG00000032047;ENSMUSG00000035561;ENSMUSG00000063229	16
mmu04979	Cholesterol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu04979+104086	-0.47583531612895724	-1.033894378406191	0.39370078430156863	0.5125837737147948	15	./Project_1683994819_GSEA/mmu04979.png	1	104086	ENSMUSG00000026170	16
mmu04142	Lysosome	http://www.kegg.jp/kegg-bin/show_pathway?mmu04142+13030+16783+17113+11764+13039	0.6469837777693	1.2656030880601268	0.09203142526146865	0.5162391864518626	22	./Project_1683994819_GSEA/mmu04142.png	5	13030;16783;17113;11764;13039	ENSMUSG00000007458;ENSMUSG00000009090;ENSMUSG00000021477;ENSMUSG00000021939;ENSMUSG00000031447	16
mmu04152	AMPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04152+18534+18641+232493+12894+59021+56690+13629+51792+68365+15568+14121+19325	0.6842852544998167	1.2810539916108594	0.091013824779938	0.5236733396885924	18	./Project_1683994819_GSEA/mmu04152.png	12	18534;18641;232493;12894;59021;56690;13629;51792;68365;15568;14121;19325	ENSMUSG00000007564;ENSMUSG00000020277;ENSMUSG00000020671;ENSMUSG00000024900;ENSMUSG00000026878;ENSMUSG00000027513;ENSMUSG00000030244;ENSMUSG00000034994;ENSMUSG00000040028;ENSMUSG00000047187;ENSMUSG00000069805;ENSMUSG00000074064	16
mmu04810	Regulation of actin cytoskeleton	http://www.kegg.jp/kegg-bin/show_pathway?mmu04810+17886+13367+22330+76709+12631+14268+67938+67771+29875+26417	0.6492690942436403	1.2853905422926364	0.05586592172528947	0.5339556425419911	27	./Project_1683994819_GSEA/mmu04810.png	10	17886;13367;22330;76709;12631;14268;67938;67771;29875;26417	ENSMUSG00000006304;ENSMUSG00000008475;ENSMUSG00000021823;ENSMUSG00000022443;ENSMUSG00000024456;ENSMUSG00000026193;ENSMUSG00000030536;ENSMUSG00000034868;ENSMUSG00000056201;ENSMUSG00000063065	16
mmu04610	Complement and coagulation cascades	http://www.kegg.jp/kegg-bin/show_pathway?mmu04610+15139+12266+16644+20704+110135+22370+99571+20703+20700	0.6906380902332281	1.2676261892141476	0.08401400223568961	0.5341856526306752	15	./Project_1683994819_GSEA/mmu04610.png	9	15139;12266;16644;20704;110135;22370;99571;20703;20700	ENSMUSG00000017344;ENSMUSG00000022875;ENSMUSG00000024164;ENSMUSG00000026874;ENSMUSG00000033831;ENSMUSG00000033860;ENSMUSG00000066366;ENSMUSG00000071177;ENSMUSG00000072849	16
mmu04918	Thyroid hormone synthesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04918+70337+11931+14682+11928+14775+22139+14782	0.7110104274689664	1.3048202818001404	0.06264501152825405	0.5351010463169537	15	./Project_1683994819_GSEA/mmu04918.png	7	70337;11931;14682;11928;14775;22139;14782	ENSMUSG00000019762;ENSMUSG00000024639;ENSMUSG00000026576;ENSMUSG00000031584;ENSMUSG00000033161;ENSMUSG00000061808;ENSMUSG00000063856	16
mmu04015	Rap1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04015+12387+12313+14682+26417	0.6433837143411565	1.177861417635513	0.21945432951428906	0.541547320556806	15	./Project_1683994819_GSEA/mmu04015.png	4	12387;12313;14682;26417	ENSMUSG00000001175;ENSMUSG00000006932;ENSMUSG00000024639;ENSMUSG00000063065	16
mmu00250	Alanine, aspartate and glutamate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00250+14645+11564+11898+109900+231327+108682+227231+216456+14718	0.7137493133968446	1.3373095328898954	0.0409090908626033	0.5449413624920006	18	./Project_1683994819_GSEA/mmu00250.png	9	14645;11564;11898;109900;231327;108682;227231;216456;14718	ENSMUSG00000022407;ENSMUSG00000025190;ENSMUSG00000025533;ENSMUSG00000025991;ENSMUSG00000026473;ENSMUSG00000029246;ENSMUSG00000031700;ENSMUSG00000044005;ENSMUSG00000076441	16
mmu04530	Tight junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04530+17886+67938+17904+13043+74117+51792+60595	0.5886716810704142	1.133072480259245	0.2773302643528996	0.544967621275019	23	./Project_1683994819_GSEA/mmu04530.png	7	17886;67938;17904;13043;74117;51792;60595	ENSMUSG00000007564;ENSMUSG00000022443;ENSMUSG00000026341;ENSMUSG00000031078;ENSMUSG00000034868;ENSMUSG00000054808;ENSMUSG00000090841	16
mmu05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05169+57296+19182+14964+22352+17096+67089+22123+19184+100038882+228607+23997+17999+13063+66413	0.5675497339021689	1.1358663065765169	0.2697003326640396	0.5456861570648827	31	./Project_1683994819_GSEA/mmu05169.png	14	57296;19182;14964;22352;17096;67089;22123;19184;100038882;228607;23997;17999;13063;66413	ENSMUSG00000002102;ENSMUSG00000017221;ENSMUSG00000020708;ENSMUSG00000021737;ENSMUSG00000021832;ENSMUSG00000025487;ENSMUSG00000026728;ENSMUSG00000030591;ENSMUSG00000032216;ENSMUSG00000035692;ENSMUSG00000037523;ENSMUSG00000042228;ENSMUSG00000063694;ENSMUSG00000073411	16
mmu04260	Cardiac muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04260+66694+12858+12866+11931+66445+11928+11938	0.600151400847943	1.1383241310778052	0.26681869980978484	0.5473197398280706	19	./Project_1683994819_GSEA/mmu04260.png	7	66694;12858;12866;11931;66445;11928;11938	ENSMUSG00000000088;ENSMUSG00000022551;ENSMUSG00000026576;ENSMUSG00000029467;ENSMUSG00000032330;ENSMUSG00000033161;ENSMUSG00000038462	16
mmu04922	Glucagon signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04922+18534+18746+12313+18641+232493+12894+14682	0.6931034455812812	1.2964877110671866	0.058823529342560556	0.5483653486534443	18	./Project_1683994819_GSEA/mmu04922.png	7	18534;18746;12313;18641;232493;12894;14682	ENSMUSG00000001175;ENSMUSG00000020277;ENSMUSG00000024639;ENSMUSG00000024900;ENSMUSG00000027513;ENSMUSG00000030244;ENSMUSG00000032294	16
mmu00450	Selenocompound metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00450+70266+26462+229905	0.6993398730817154	1.2099549383843968	0.19323671474246773	0.5488322720710223	10	./Project_1683994819_GSEA/mmu00450.png	3	70266;26462;229905	ENSMUSG00000039648;ENSMUSG00000040213;ENSMUSG00000075704	16
mmu05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05132+13427+76709+67771+13424+19349+26417	0.6457993713771646	1.2058186905473	0.1908045974818338	0.5509576475418364	17	./Project_1683994819_GSEA/mmu05132.png	6	13427;76709;67771;13424;19349;26417	ENSMUSG00000006304;ENSMUSG00000008475;ENSMUSG00000018707;ENSMUSG00000027012;ENSMUSG00000063065;ENSMUSG00000079477	16
mmu00970	Aminoacyl-tRNA biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu00970+107045+15115+353172+22375+20226+107508+70223+104458	0.6042775659484806	1.1650955735429398	0.21279069742698756	0.5541634936667917	21	./Project_1683994819_GSEA/mmu00970.png	8	107045;15115;353172;22375;20226;107508;70223;104458	ENSMUSG00000001380;ENSMUSG00000018848;ENSMUSG00000021266;ENSMUSG00000024493;ENSMUSG00000024587;ENSMUSG00000026615;ENSMUSG00000029777;ENSMUSG00000068739	16
mmu00330	Arginine and proline metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00330+75986+12715+66054+67432+11846+109731	0.6266507516575204	1.1781919668371776	0.19501133764737943	0.5548451173530262	20	./Project_1683994819_GSEA/mmu00330.png	6	75986;12715;66054;67432;11846;109731	ENSMUSG00000019987;ENSMUSG00000024644;ENSMUSG00000025176;ENSMUSG00000030399;ENSMUSG00000040147;ENSMUSG00000040706	16
mmu04022	cGMP-PKG signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04022+12313+11931+14682+11928+26417+11938+11740	0.6308323584081648	1.1391150101835006	0.2781609192205047	0.5551379548588377	13	./Project_1683994819_GSEA/mmu04022.png	7	12313;11931;14682;11928;26417;11938;11740	ENSMUSG00000001175;ENSMUSG00000016319;ENSMUSG00000024639;ENSMUSG00000026576;ENSMUSG00000029467;ENSMUSG00000033161;ENSMUSG00000063065	16
mmu05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05165+11964+12387+69116+14964+18746+14268+11966+26417+22370+51792+100038882+27061+12833	0.6376677270083806	1.2695779669089153	0.08044692728441684	0.5554072778963531	29	./Project_1683994819_GSEA/mmu05165.png	13	11964;12387;69116;14964;18746;14268;11966;26417;22370;51792;100038882;27061;12833	ENSMUSG00000001119;ENSMUSG00000002015;ENSMUSG00000006273;ENSMUSG00000006932;ENSMUSG00000007564;ENSMUSG00000017344;ENSMUSG00000026193;ENSMUSG00000032294;ENSMUSG00000035692;ENSMUSG00000052459;ENSMUSG00000063065;ENSMUSG00000066036;ENSMUSG00000073411	16
mmu05152	Tuberculosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05152+16783+12266+17533+12313+19349+26417	0.7043683490652225	1.3094670651708136	0.046910755095067785	0.5573297788876047	17	./Project_1683994819_GSEA/mmu05152.png	6	16783;12266;17533;12313;19349;26417	ENSMUSG00000001175;ENSMUSG00000024164;ENSMUSG00000026712;ENSMUSG00000031447;ENSMUSG00000063065;ENSMUSG00000079477	16
mmu04670	Leukocyte transendothelial migration	http://www.kegg.jp/kegg-bin/show_pathway?mmu04670+12387+22330+67938	0.6510690494024945	1.181293904592261	0.21412037012254587	0.5575132190324071	15	./Project_1683994819_GSEA/mmu04670.png	3	12387;22330;67938	ENSMUSG00000006932;ENSMUSG00000021823;ENSMUSG00000034868	16
mmu04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04666+76709+12631+17096+67771+26417	0.6527934339231516	1.153892919572473	0.248809523513322	0.5580486184980984	12	./Project_1683994819_GSEA/mmu04666.png	5	76709;12631;17096;67771;26417	ENSMUSG00000006304;ENSMUSG00000008475;ENSMUSG00000042228;ENSMUSG00000056201;ENSMUSG00000063065	16
mmu05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05166+12387+14964	0.618432505201834	1.1409610131630628	0.2908045973668913	0.5591364229452969	15	./Project_1683994819_GSEA/mmu05166.png	2	12387;14964	ENSMUSG00000006932;ENSMUSG00000073411	16
mmu01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?mmu01230+14645+11898+231691+18416+18746+170718+109900+18641+11428+230163+11846+108682+20425+11674+227231+14718+13806	0.6347604260797728	1.3172369096668692	0.02947598250057207	0.559878631425912	43	./Project_1683994819_GSEA/mmu01230.png	17	14645;11898;231691;18416;18746;170718;109900;18641;11428;230163;11846;108682;20425;11674;227231;14718;13806	ENSMUSG00000019987;ENSMUSG00000020277;ENSMUSG00000020534;ENSMUSG00000025190;ENSMUSG00000025533;ENSMUSG00000025991;ENSMUSG00000026473;ENSMUSG00000027406;ENSMUSG00000028307;ENSMUSG00000028405;ENSMUSG00000029597;ENSMUSG00000030695;ENSMUSG00000031173;ENSMUSG00000031700;ENSMUSG00000032294;ENSMUSG00000063524;ENSMUSG00000076441	16
mmu00190	Oxidative phosphorylation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00190+66694+11964+67680+67264+12858+66945+12866+67895+66445+11966+68342+11950+75406+11947+17991+67942+66052+67184+66218+11949+11946+74776+67130+68349+27425+11958+17993+66916+67126	0.5326308990942904	1.1662496038857477	0.18930481263175955	0.561891645646507	68	./Project_1683994819_GSEA/mmu00190.png	29	66694;11964;67680;67264;12858;66945;12866;67895;66445;11966;68342;11950;75406;11947;17991;67942;66052;67184;66218;11949;11946;74776;67130;68349;27425;11958;17993;66916;67126	ENSMUSG00000000088;ENSMUSG00000000563;ENSMUSG00000005510;ENSMUSG00000006273;ENSMUSG00000009863;ENSMUSG00000014294;ENSMUSG00000016252;ENSMUSG00000020089;ENSMUSG00000020153;ENSMUSG00000021577;ENSMUSG00000021764;ENSMUSG00000022354;ENSMUSG00000022450;ENSMUSG00000022551;ENSMUSG00000025204;ENSMUSG00000025393;ENSMUSG00000025428;ENSMUSG00000025781;ENSMUSG00000028013;ENSMUSG00000032330;ENSMUSG00000033938;ENSMUSG00000036199;ENSMUSG00000038462;ENSMUSG00000038717;ENSMUSG00000040048;ENSMUSG00000050856;ENSMUSG00000052459;ENSMUSG00000058076;ENSMUSG00000062683	16
mmu04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04210+13030+16905+13039+26417+13063+13665+16907+20739	0.6144495925353879	1.1428172354941872	0.27199999968914285	0.5634159654611838	17	./Project_1683994819_GSEA/mmu04210.png	8	13030;16905;13039;26417;13063;13665;16907;20739	ENSMUSG00000021116;ENSMUSG00000021477;ENSMUSG00000021939;ENSMUSG00000026532;ENSMUSG00000028063;ENSMUSG00000062075;ENSMUSG00000063065;ENSMUSG00000063694	16
mmu04961	Endocrine and other factor-regulated calcium reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?mmu04961+11931+71770+14682+11928+11772+11771+67300	0.6542532094146508	1.1549295862345963	0.2661097848853105	0.56658082031496	12	./Project_1683994819_GSEA/mmu04961.png	7	11931;71770;14682;11928;11772;11771;67300	ENSMUSG00000002957;ENSMUSG00000024639;ENSMUSG00000026576;ENSMUSG00000033161;ENSMUSG00000035152;ENSMUSG00000047126;ENSMUSG00000060279	16
mmu05016	Huntington disease	http://www.kegg.jp/kegg-bin/show_pathway?mmu05016+66694+67680+67264+12858+66945+12866+71770+14682+66445+68342+11950+75406+11947+17991+67942+14775+11772+66052+67184+66218+11949+11946+11771+67130+11740+68349+13191+67300+17993+66916+67126	0.5208110467838734	1.158485611568075	0.20464134999510405	0.567016246082698	76	./Project_1683994819_GSEA/mmu05016.png	31	66694;67680;67264;12858;66945;12866;71770;14682;66445;68342;11950;75406;11947;17991;67942;14775;11772;66052;67184;66218;11949;11946;11771;67130;11740;68349;13191;67300;17993;66916;67126	ENSMUSG00000000088;ENSMUSG00000000563;ENSMUSG00000002957;ENSMUSG00000005510;ENSMUSG00000009863;ENSMUSG00000014294;ENSMUSG00000016252;ENSMUSG00000016319;ENSMUSG00000020153;ENSMUSG00000021577;ENSMUSG00000021764;ENSMUSG00000022354;ENSMUSG00000022450;ENSMUSG00000022551;ENSMUSG00000024639;ENSMUSG00000025204;ENSMUSG00000025393;ENSMUSG00000025428;ENSMUSG00000025781;ENSMUSG00000031865;ENSMUSG00000032330;ENSMUSG00000033938;ENSMUSG00000035152;ENSMUSG00000036199;ENSMUSG00000038462;ENSMUSG00000040048;ENSMUSG00000047126;ENSMUSG00000058076;ENSMUSG00000060279;ENSMUSG00000062683;ENSMUSG00000063856	16
mmu00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00630+66904+14645+11428+67432+20425+110821	0.6103251015488542	1.1822177903108801	0.18644067775543427	0.5689982271960894	23	./Project_1683994819_GSEA/mmu00630.png	6	66904;14645;11428;67432;20425;110821	ENSMUSG00000020534;ENSMUSG00000025176;ENSMUSG00000026473;ENSMUSG00000028405;ENSMUSG00000032527;ENSMUSG00000041650	16
mmu04721	Synaptic vesicle cycle	http://www.kegg.jp/kegg-bin/show_pathway?mmu04721+11964+108124+71770+11966+11772+11771	0.6350496098665789	1.1478680701510213	0.2624277453613552	0.5694175189556379	14	./Project_1683994819_GSEA/mmu04721.png	6	11964;108124;71770;11966;11772;11771	ENSMUSG00000002957;ENSMUSG00000006024;ENSMUSG00000006273;ENSMUSG00000035152;ENSMUSG00000052459;ENSMUSG00000060279	16
mmu05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05167+12266+12387+14964+12313+17096+26417	0.7480218700707808	1.3243500732880995	0.06113033441622799	0.5705591924884214	12	./Project_1683994819_GSEA/mmu05167.png	6	12266;12387;14964;12313;17096;26417	ENSMUSG00000001175;ENSMUSG00000006932;ENSMUSG00000024164;ENSMUSG00000042228;ENSMUSG00000063065;ENSMUSG00000073411	16
mmu05010	Alzheimer disease	http://www.kegg.jp/kegg-bin/show_pathway?mmu05010+66694+67680+67264+12858+66945+12866+12313+14682+66445+68342+11950+75406+11947+17991+67942+26417+66052+67184+66218+11949+11946+11938+67130+68349+100042025+14433+17993+66916+67126	0.5235605773553518	1.143950179259687	0.21972132881058806	0.5707339223746319	67	./Project_1683994819_GSEA/mmu05010.png	29	66694;67680;67264;12858;66945;12866;12313;14682;66445;68342;11950;75406;11947;17991;67942;26417;66052;67184;66218;11949;11946;11938;67130;68349;100042025;14433;17993;66916;67126	ENSMUSG00000000088;ENSMUSG00000000563;ENSMUSG00000001175;ENSMUSG00000005510;ENSMUSG00000009863;ENSMUSG00000014294;ENSMUSG00000016252;ENSMUSG00000020153;ENSMUSG00000021577;ENSMUSG00000021764;ENSMUSG00000022354;ENSMUSG00000022450;ENSMUSG00000022551;ENSMUSG00000024639;ENSMUSG00000025204;ENSMUSG00000025393;ENSMUSG00000025428;ENSMUSG00000025781;ENSMUSG00000029467;ENSMUSG00000032330;ENSMUSG00000033938;ENSMUSG00000036199;ENSMUSG00000038462;ENSMUSG00000040048;ENSMUSG00000057666;ENSMUSG00000057666;ENSMUSG00000058076;ENSMUSG00000062683;ENSMUSG00000063065	16
mmu05100	Bacterial invasion of epithelial cells	http://www.kegg.jp/kegg-bin/show_pathway?mmu05100+12387+22330+76709+14268+13043+67771+53860	0.6763695738188253	1.2859730969979006	0.08323831233382177	0.5716871265771609	19	./Project_1683994819_GSEA/mmu05100.png	7	12387;22330;76709;14268;13043;67771;53860	ENSMUSG00000006304;ENSMUSG00000006932;ENSMUSG00000008475;ENSMUSG00000021823;ENSMUSG00000026193;ENSMUSG00000031078;ENSMUSG00000059248	16
mmu04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04510+12387+13367+22330+14268+67938+26417+22370+60595+12833+17907	0.6035475408544646	1.1667827538457922	0.21276595720854877	0.574093385966472	23	./Project_1683994819_GSEA/mmu04510.png	10	12387;13367;22330;14268;67938;26417;22370;60595;12833;17907	ENSMUSG00000001119;ENSMUSG00000006932;ENSMUSG00000017344;ENSMUSG00000021823;ENSMUSG00000024456;ENSMUSG00000026193;ENSMUSG00000030672;ENSMUSG00000034868;ENSMUSG00000054808;ENSMUSG00000063065	16
mmu03060	Protein export	http://www.kegg.jp/kegg-bin/show_pathway?mmu03060+24067+217337+66661	0.6648838158069426	1.1961221037965335	0.19136522731462635	0.577191768352171	15	./Project_1683994819_GSEA/mmu03060.png	3	24067;217337;66661	ENSMUSG00000020780;ENSMUSG00000036323;ENSMUSG00000073079	16
mmu04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?mmu04218+67738+14964+12313+26417+11740	0.6199630290458338	1.1192077801943856	0.30593607271011863	0.5837058121013405	13	./Project_1683994819_GSEA/mmu04218.png	5	67738;14964;12313;26417;11740	ENSMUSG00000001175;ENSMUSG00000016319;ENSMUSG00000027804;ENSMUSG00000063065;ENSMUSG00000073411	16
mmu04921	Oxytocin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04921+12313+17904+14682+26417+13629	0.6704721873983785	1.182353980469926	0.21769499392584984	0.5849412122003107	11	./Project_1683994819_GSEA/mmu04921.png	5	12313;17904;14682;26417;13629	ENSMUSG00000001175;ENSMUSG00000024639;ENSMUSG00000034994;ENSMUSG00000063065;ENSMUSG00000090841	16
mmu05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?mmu05161+13194+22631+13205+26417+54401+228607+22630+13063+230073	0.6173685683180166	1.0892310126472267	0.36018957303295074	0.590828316298137	12	./Project_1683994819_GSEA/mmu05161.png	9	13194;22631;13205;26417;54401;228607;22630;13063;230073	ENSMUSG00000000787;ENSMUSG00000018326;ENSMUSG00000022285;ENSMUSG00000024740;ENSMUSG00000037523;ENSMUSG00000040296;ENSMUSG00000063065;ENSMUSG00000063694;ENSMUSG00000076432	16
mmu04962	Vasopressin-regulated water reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?mmu04962+13427+192662+13424	0.6209023959436042	1.0954120906496747	0.34977064180072176	0.591015182320007	12	./Project_1683994819_GSEA/mmu04962.png	3	13427;192662;13424	ENSMUSG00000018707;ENSMUSG00000025132;ENSMUSG00000027012	16
