Protein	ENSEMBL	Symbol	bin	int
P08032	ENSMUSG00000026532	Spta1	6	10.81193883663693
P08032	ENSMUSG00000026532	Spta1	7	11.052327346384043
P08032	ENSMUSG00000026532	Spta1	8	10.957046873368878
P08032	ENSMUSG00000026532	Spta1	9	11.339666909494643
P08113	ENSMUSG00000020048	Hsp90b1	1	13.096740176726344
P08113	ENSMUSG00000020048	Hsp90b1	2	13.060606173505874
P08113	ENSMUSG00000020048	Hsp90b1	3	13.081942730796726
P08113	ENSMUSG00000020048	Hsp90b1	4	13.187692066673142
P08113	ENSMUSG00000020048	Hsp90b1	5	13.265407838049542
P08113	ENSMUSG00000020048	Hsp90b1	6	13.257673491639537
P08113	ENSMUSG00000020048	Hsp90b1	7	13.283690210148043
P08113	ENSMUSG00000020048	Hsp90b1	8	13.252009933614854
P08113	ENSMUSG00000020048	Hsp90b1	9	13.251670927443143
P08121	ENSMUSG00000026043	Col3a1	1	0
P08121	ENSMUSG00000026043	Col3a1	2	0
P08121	ENSMUSG00000026043	Col3a1	3	0
P08121	ENSMUSG00000026043	Col3a1	4	0
P08121	ENSMUSG00000026043	Col3a1	5	0
P08121	ENSMUSG00000026043	Col3a1	6	0
P08121	ENSMUSG00000026043	Col3a1	7	0
P08121	ENSMUSG00000026043	Col3a1	8	0
P08121	ENSMUSG00000026043	Col3a1	9	0
P08122	ENSMUSG00000031503	Col4a2	1	9.642895947864176
P08122	ENSMUSG00000031503	Col4a2	2	0
P08122	ENSMUSG00000031503	Col4a2	3	9.630837808666572
P08122	ENSMUSG00000031503	Col4a2	4	0
P08122	ENSMUSG00000031503	Col4a2	5	0
P08122	ENSMUSG00000031503	Col4a2	6	0
P08122	ENSMUSG00000031503	Col4a2	7	0
P08122	ENSMUSG00000031503	Col4a2	8	0
P08122	ENSMUSG00000031503	Col4a2	9	10.678587117891544
P08207	ENSMUSG00000041959	S100a10	1	9.612285476924711
P08207	ENSMUSG00000041959	S100a10	2	0
P08207	ENSMUSG00000041959	S100a10	3	0
P08207	ENSMUSG00000041959	S100a10	4	0
P08207	ENSMUSG00000041959	S100a10	5	0
P08207	ENSMUSG00000041959	S100a10	6	0
P08207	ENSMUSG00000041959	S100a10	7	0
P08207	ENSMUSG00000041959	S100a10	8	0
P08207	ENSMUSG00000041959	S100a10	9	0
P08226	ENSMUSG00000002985	Apoe	1	12.847770925138748
P08226	ENSMUSG00000002985	Apoe	2	12.53553122320652
P08226	ENSMUSG00000002985	Apoe	3	12.471197979110844
P08226	ENSMUSG00000002985	Apoe	4	12.381750815354243
P08226	ENSMUSG00000002985	Apoe	5	12.391184957559943
P08226	ENSMUSG00000002985	Apoe	6	12.446216899687682
P08226	ENSMUSG00000002985	Apoe	7	12.426437712365743
P08226	ENSMUSG00000002985	Apoe	8	12.408525888336516
P08226	ENSMUSG00000002985	Apoe	9	12.531209022496343
P08228	ENSMUSG00000022982	Sod1	1	0
P08228	ENSMUSG00000022982	Sod1	2	9.833132912474653
P08228	ENSMUSG00000022982	Sod1	3	10.787371945235385
P08228	ENSMUSG00000022982	Sod1	4	0
P08228	ENSMUSG00000022982	Sod1	5	10.606530760148242
P08228	ENSMUSG00000022982	Sod1	6	0
P08228	ENSMUSG00000022982	Sod1	7	0
P08228	ENSMUSG00000022982	Sod1	8	0
P08228	ENSMUSG00000022982	Sod1	9	0
P08249	ENSMUSG00000019179	Mdh2	1	13.106383873085258
P08249	ENSMUSG00000019179	Mdh2	2	13.100180728626256
P08249	ENSMUSG00000019179	Mdh2	3	13.179672116274968
P08249	ENSMUSG00000019179	Mdh2	4	13.183547479044943
P08249	ENSMUSG00000019179	Mdh2	5	13.182488440003842
P08249	ENSMUSG00000019179	Mdh2	6	13.230801291990097
P08249	ENSMUSG00000019179	Mdh2	7	13.306888555452042
P08249	ENSMUSG00000019179	Mdh2	8	13.276902020639026
P08249	ENSMUSG00000019179	Mdh2	9	13.271760938969644
P08607	ENSMUSG00000026405	C4bp	1	0
P08607	ENSMUSG00000026405	C4bp	2	0
P08607	ENSMUSG00000026405	C4bp	3	0
P08607	ENSMUSG00000026405	C4bp	4	0
P08607	ENSMUSG00000026405	C4bp	5	0
P08607	ENSMUSG00000026405	C4bp	6	0
P08607	ENSMUSG00000026405	C4bp	7	0
P08607	ENSMUSG00000026405	C4bp	8	0
P08607	ENSMUSG00000026405	C4bp	9	0
P08752	ENSMUSG00000032562	Gnai2	1	0
P08752	ENSMUSG00000032562	Gnai2	2	0
P08752	ENSMUSG00000032562	Gnai2	3	0
P08752	ENSMUSG00000032562	Gnai2	4	0
P08752	ENSMUSG00000032562	Gnai2	5	0
P08752	ENSMUSG00000032562	Gnai2	6	0
P08752	ENSMUSG00000032562	Gnai2	7	0
P08752	ENSMUSG00000032562	Gnai2	8	0
P08752	ENSMUSG00000032562	Gnai2	9	0
P09055	ENSMUSG00000025809	Itgb1	1	10.979435223025531
P09055	ENSMUSG00000025809	Itgb1	2	10.759056774657735
P09055	ENSMUSG00000025809	Itgb1	3	11.0288466712938
P09055	ENSMUSG00000025809	Itgb1	4	11.011446077366942
P09055	ENSMUSG00000025809	Itgb1	5	11.021261800553443
P09055	ENSMUSG00000025809	Itgb1	6	9.717009396119238
P09055	ENSMUSG00000025809	Itgb1	7	10.801537112240343
P09055	ENSMUSG00000025809	Itgb1	8	8.658122111349094
P09055	ENSMUSG00000025809	Itgb1	9	11.343186176506144
P09103	ENSMUSG00000025130	P4hb	1	13.133120921493008
P09103	ENSMUSG00000025130	P4hb	2	13.102258238264803
P09103	ENSMUSG00000025130	P4hb	3	13.10116394082028
P09103	ENSMUSG00000025130	P4hb	4	13.132056011852342
P09103	ENSMUSG00000025130	P4hb	5	13.144857560478743
P09103	ENSMUSG00000025130	P4hb	6	13.134192668772638
P09103	ENSMUSG00000025130	P4hb	7	13.115813740765043
P09103	ENSMUSG00000025130	P4hb	8	13.160256072977548
P09103	ENSMUSG00000025130	P4hb	9	13.161939840168943
P09405	ENSMUSG00000026234	Ncl	1	12.814015861686217
P09405	ENSMUSG00000026234	Ncl	2	12.941509327097355
P09405	ENSMUSG00000026234	Ncl	3	12.640170754600764
P09405	ENSMUSG00000026234	Ncl	4	12.941696227806142
P09405	ENSMUSG00000026234	Ncl	5	12.909230358737544
P09405	ENSMUSG00000026234	Ncl	6	13.009630952326601
P09405	ENSMUSG00000026234	Ncl	7	12.887228123773243
P09405	ENSMUSG00000026234	Ncl	8	12.802235557340715
P09405	ENSMUSG00000026234	Ncl	9	12.742243939663343
P09411	ENSMUSG00000062070	Pgk1	1	12.883173051218867
P09411	ENSMUSG00000062070	Pgk1	2	12.954048022576606
P09411	ENSMUSG00000062070	Pgk1	3	12.925603830094335
P09411	ENSMUSG00000062070	Pgk1	4	12.996325399705244
P09411	ENSMUSG00000062070	Pgk1	5	13.020757551562243
P09411	ENSMUSG00000062070	Pgk1	6	13.070036724012935
P09411	ENSMUSG00000062070	Pgk1	7	13.156627751374542
P09411	ENSMUSG00000062070	Pgk1	8	13.119763454398166
P09411	ENSMUSG00000062070	Pgk1	9	13.153921979009342
P09528	ENSMUSG00000024661	Fth1	1	12.29827412693295
P09528	ENSMUSG00000024661	Fth1	2	12.111335431121685
P09528	ENSMUSG00000024661	Fth1	3	12.148234759335358
P09528	ENSMUSG00000024661	Fth1	4	12.043518762515744
P09528	ENSMUSG00000024661	Fth1	5	12.034856218876842
P09528	ENSMUSG00000024661	Fth1	6	11.745675357248977
P09528	ENSMUSG00000024661	Fth1	7	12.052978307053444
P09528	ENSMUSG00000024661	Fth1	8	12.064281801558709
P09528	ENSMUSG00000024661	Fth1	9	12.299517339280643
P09542	ENSMUSG00000059741	Myl3	1	0
P09542	ENSMUSG00000059741	Myl3	2	0
P09542	ENSMUSG00000059741	Myl3	3	0
P09542	ENSMUSG00000059741	Myl3	4	0
P09542	ENSMUSG00000059741	Myl3	5	0
P09542	ENSMUSG00000059741	Myl3	6	0
P09542	ENSMUSG00000059741	Myl3	7	0
P09542	ENSMUSG00000059741	Myl3	8	0
P09542	ENSMUSG00000059741	Myl3	9	0
P09602	ENSMUSG00000003038	Hmgn2	1	0
P09602	ENSMUSG00000003038	Hmgn2	2	0
P09602	ENSMUSG00000003038	Hmgn2	3	0
P09602	ENSMUSG00000003038	Hmgn2	4	0
P09602	ENSMUSG00000003038	Hmgn2	5	0
P09602	ENSMUSG00000003038	Hmgn2	6	0
P09602	ENSMUSG00000003038	Hmgn2	7	0
P09602	ENSMUSG00000003038	Hmgn2	8	0
P09602	ENSMUSG00000003038	Hmgn2	9	0
P09671	ENSMUSG00000006818	Sod2	1	12.793806179818361
P09671	ENSMUSG00000006818	Sod2	2	12.85235606549056
P09671	ENSMUSG00000006818	Sod2	3	12.981564448255462
P09671	ENSMUSG00000006818	Sod2	4	13.112973808018143
P09671	ENSMUSG00000006818	Sod2	5	13.059823539127343
P09671	ENSMUSG00000006818	Sod2	6	13.132774543929246
P09671	ENSMUSG00000006818	Sod2	7	13.016011089309643
P09671	ENSMUSG00000006818	Sod2	8	13.083952899550097
P09671	ENSMUSG00000006818	Sod2	9	13.044738748056643
P09803	ENSMUSG00000000303	Cdh1	1	0
P09803	ENSMUSG00000000303	Cdh1	2	0
P09803	ENSMUSG00000000303	Cdh1	3	0
P09803	ENSMUSG00000000303	Cdh1	4	0
P09803	ENSMUSG00000000303	Cdh1	5	0
P09803	ENSMUSG00000000303	Cdh1	6	0
P09803	ENSMUSG00000000303	Cdh1	7	0
P09803	ENSMUSG00000000303	Cdh1	8	0
P09803	ENSMUSG00000000303	Cdh1	9	0
P09813	ENSMUSG00000005681	Apoa2	1	0
P09813	ENSMUSG00000005681	Apoa2	2	0
P09813	ENSMUSG00000005681	Apoa2	3	0
P09813	ENSMUSG00000005681	Apoa2	4	0
P09813	ENSMUSG00000005681	Apoa2	5	0
P09813	ENSMUSG00000005681	Apoa2	6	0
P09813	ENSMUSG00000005681	Apoa2	7	0
P09813	ENSMUSG00000005681	Apoa2	8	0
P09813	ENSMUSG00000005681	Apoa2	9	0
P0C0S6	ENSMUSG00000037894	H2az1	1	0
P0C0S6	ENSMUSG00000037894	H2az1	2	0
P0C0S6	ENSMUSG00000037894	H2az1	3	0
P0C0S6	ENSMUSG00000037894	H2az1	4	11.484465084405842
P0C0S6	ENSMUSG00000037894	H2az1	5	11.893882124857642
P0C0S6	ENSMUSG00000037894	H2az1	6	0
P0C0S6	ENSMUSG00000037894	H2az1	7	11.812284323089342
P0C0S6	ENSMUSG00000037894	H2az1	8	0
P0C0S6	ENSMUSG00000037894	H2az1	9	0
P0C7N9	ENSMUSG00000071451	Psmg4	1	0
P0C7N9	ENSMUSG00000071451	Psmg4	2	0
P0C7N9	ENSMUSG00000071451	Psmg4	3	0
P0C7N9	ENSMUSG00000071451	Psmg4	4	0
P0C7N9	ENSMUSG00000071451	Psmg4	5	0
P0C7N9	ENSMUSG00000071451	Psmg4	6	0
P0C7N9	ENSMUSG00000071451	Psmg4	7	0
P0C7N9	ENSMUSG00000071451	Psmg4	8	0
P0C7N9	ENSMUSG00000071451	Psmg4	9	0
P0C7W3	NA	NA	1	0
P0C7W3	NA	NA	2	0
P0C7W3	NA	NA	3	0
P0C7W3	NA	NA	4	0
P0C7W3	NA	NA	5	0
P0C7W3	NA	NA	6	0
P0C7W3	NA	NA	7	0
P0C7W3	NA	NA	8	0
P0C7W3	NA	NA	9	0
P0DN34	NA	NA	1	12.624784094863482
P0DN34	NA	NA	2	12.61846696608345
P0DN34	NA	NA	3	12.670035844959926
P0DN34	NA	NA	4	12.839720397973743
P0DN34	NA	NA	5	12.815758095689944
P0DN34	NA	NA	6	13.011716339393956
P0DN34	NA	NA	7	12.849194176955644
P0DN34	NA	NA	8	13.079736646195709
P0DN34	NA	NA	9	13.070514324872644
P0DN89	ENSMUSG00000072676	Tmem254	1	0
P0DN89	ENSMUSG00000072676	Tmem254	2	0
P0DN89	ENSMUSG00000072676	Tmem254	3	0
P0DN89	ENSMUSG00000072676	Tmem254	4	0
P0DN89	ENSMUSG00000072676	Tmem254	5	0
P0DN89	ENSMUSG00000072676	Tmem254	6	0
P0DN89	ENSMUSG00000072676	Tmem254	7	0
P0DN89	ENSMUSG00000072676	Tmem254	8	0
P0DN89	ENSMUSG00000072676	Tmem254	9	0
P0DOV1	ENSMUSG00000026536	Ifi211	1	0
P0DOV1	ENSMUSG00000026536	Ifi211	2	0
P0DOV1	ENSMUSG00000026536	Ifi211	3	0
P0DOV1	ENSMUSG00000026536	Ifi211	4	0
P0DOV1	ENSMUSG00000026536	Ifi211	5	0
P0DOV1	ENSMUSG00000026536	Ifi211	6	0
P0DOV1	ENSMUSG00000026536	Ifi211	7	0
P0DOV1	ENSMUSG00000026536	Ifi211	8	0
P0DOV1	ENSMUSG00000026536	Ifi211	9	0
P0DOV2	ENSMUSG00000073489	Ifi204	1	0
P0DOV2	ENSMUSG00000073489	Ifi204	2	0
P0DOV2	ENSMUSG00000073489	Ifi204	3	0
P0DOV2	ENSMUSG00000073489	Ifi204	4	0
P0DOV2	ENSMUSG00000073489	Ifi204	5	0
P0DOV2	ENSMUSG00000073489	Ifi204	6	0
P0DOV2	ENSMUSG00000073489	Ifi204	7	0
P0DOV2	ENSMUSG00000073489	Ifi204	8	0
P0DOV2	ENSMUSG00000073489	Ifi204	9	0
P0DP26	ENSMUSG00000001175	Calm1	1	12.119933018636253
P0DP26	ENSMUSG00000001175	Calm1	2	12.088131410699708
P0DP26	ENSMUSG00000001175	Calm1	3	11.991610489554738
P0DP26	ENSMUSG00000001175	Calm1	4	12.086773378374042
P0DP26	ENSMUSG00000001175	Calm1	5	12.348278597565743
P0DP26	ENSMUSG00000001175	Calm1	6	11.905999678775082
P0DP26	ENSMUSG00000001175	Calm1	7	12.167364092769144
P0DP26	ENSMUSG00000001175	Calm1	8	12.37347419687296
P0DP26	ENSMUSG00000001175	Calm1	9	12.268506555440544
P10107	ENSMUSG00000024659	Anxa1	1	0
P10107	ENSMUSG00000024659	Anxa1	2	0
P10107	ENSMUSG00000024659	Anxa1	3	0
P10107	ENSMUSG00000024659	Anxa1	4	0
P10107	ENSMUSG00000024659	Anxa1	5	0
P10107	ENSMUSG00000024659	Anxa1	6	0
P10107	ENSMUSG00000024659	Anxa1	7	0
P10107	ENSMUSG00000024659	Anxa1	8	0
P10107	ENSMUSG00000024659	Anxa1	9	11.022911432126543
P10126	ENSMUSG00000037742	Eef1a1	1	13.913335606018691
P10126	ENSMUSG00000037742	Eef1a1	2	13.822774398956266
P10126	ENSMUSG00000037742	Eef1a1	3	13.895107841503954
P10126	ENSMUSG00000037742	Eef1a1	4	13.887351738458042
P10126	ENSMUSG00000037742	Eef1a1	5	13.890034332204342
P10126	ENSMUSG00000037742	Eef1a1	6	13.892677365463175
P10126	ENSMUSG00000037742	Eef1a1	7	13.894382819678544
P10126	ENSMUSG00000037742	Eef1a1	8	13.842050610707647
P10126	ENSMUSG00000037742	Eef1a1	9	13.794923056837844
P10518	ENSMUSG00000028393	Alad	1	11.035352766895096
P10518	ENSMUSG00000028393	Alad	2	10.7164894195046
P10518	ENSMUSG00000028393	Alad	3	10.946423860543765
P10518	ENSMUSG00000028393	Alad	4	10.632689427398843
P10518	ENSMUSG00000028393	Alad	5	10.768790570503244
P10518	ENSMUSG00000028393	Alad	6	10.468103309400663
P10518	ENSMUSG00000028393	Alad	7	10.084097945490043
P10518	ENSMUSG00000028393	Alad	8	10.515142835737619
P10518	ENSMUSG00000028393	Alad	9	10.545709142654843
P10605	ENSMUSG00000021939	Ctsb	1	12.404945435605265
P10605	ENSMUSG00000021939	Ctsb	2	11.968705863140412
P10605	ENSMUSG00000021939	Ctsb	3	12.241497906464181
P10605	ENSMUSG00000021939	Ctsb	4	11.885808607154743
P10605	ENSMUSG00000021939	Ctsb	5	12.254276308407542
P10605	ENSMUSG00000021939	Ctsb	6	11.902707618801088
P10605	ENSMUSG00000021939	Ctsb	7	12.694213618061744
P10605	ENSMUSG00000021939	Ctsb	8	12.927855342013869
P10605	ENSMUSG00000021939	Ctsb	9	12.155252380077442
P10630	ENSMUSG00000022884	Eif4a2	1	11.721921633470236
P10630	ENSMUSG00000022884	Eif4a2	2	11.442550536136128
P10630	ENSMUSG00000022884	Eif4a2	3	11.571132360072712
P10630	ENSMUSG00000022884	Eif4a2	4	11.277343332177642
P10630	ENSMUSG00000022884	Eif4a2	5	11.493393729348043
P10630	ENSMUSG00000022884	Eif4a2	6	11.371186054067659
P10630	ENSMUSG00000022884	Eif4a2	7	11.543545807878143
P10630	ENSMUSG00000022884	Eif4a2	8	11.279466712027803
P10630	ENSMUSG00000022884	Eif4a2	9	11.684837505719942
P10639	ENSMUSG00000028367	Txn1	1	13.97275452358554
P10639	ENSMUSG00000028367	Txn1	2	13.835214225987606
P10639	ENSMUSG00000028367	Txn1	3	13.802019973053696
P10639	ENSMUSG00000028367	Txn1	4	13.861009640316844
P10639	ENSMUSG00000028367	Txn1	5	13.761068094240343
P10639	ENSMUSG00000028367	Txn1	6	13.652202343040369
P10639	ENSMUSG00000028367	Txn1	7	13.798158615768143
P10639	ENSMUSG00000028367	Txn1	8	13.98716372441223
P10639	ENSMUSG00000028367	Txn1	9	14.161316461968044
P10648	ENSMUSG00000057933	Gsta2	1	11.361467012549332
P10648	ENSMUSG00000057933	Gsta2	2	11.199164694940947
P10648	ENSMUSG00000057933	Gsta2	3	11.23926847070785
P10648	ENSMUSG00000057933	Gsta2	4	11.034710742889443
P10648	ENSMUSG00000057933	Gsta2	5	11.432890908414443
P10648	ENSMUSG00000057933	Gsta2	6	11.615778456696404
P10648	ENSMUSG00000057933	Gsta2	7	11.651277263926744
P10648	ENSMUSG00000057933	Gsta2	8	11.805982881403967
P10648	ENSMUSG00000057933	Gsta2	9	11.982457538269243
P10649	ENSMUSG00000058135	Gstm1	1	15.79305077102794
P10649	ENSMUSG00000058135	Gstm1	2	15.579814110643749
P10649	ENSMUSG00000058135	Gstm1	3	15.290151033510964
P10649	ENSMUSG00000058135	Gstm1	4	14.978711147116941
P10649	ENSMUSG00000058135	Gstm1	5	14.754739977982243
P10649	ENSMUSG00000058135	Gstm1	6	14.454057581783045
P10649	ENSMUSG00000058135	Gstm1	7	14.284755671520843
P10649	ENSMUSG00000058135	Gstm1	8	14.330904010271809
P10649	ENSMUSG00000058135	Gstm1	9	14.438635118892643
P10711	ENSMUSG00000033813	Tcea1	1	0
P10711	ENSMUSG00000033813	Tcea1	2	0
P10711	ENSMUSG00000033813	Tcea1	3	0
P10711	ENSMUSG00000033813	Tcea1	4	0
P10711	ENSMUSG00000033813	Tcea1	5	0
P10711	ENSMUSG00000033813	Tcea1	6	0
P10711	ENSMUSG00000033813	Tcea1	7	0
P10711	ENSMUSG00000033813	Tcea1	8	0
P10711	ENSMUSG00000033813	Tcea1	9	0
P10852	ENSMUSG00000010095	Slc3a2	1	0
P10852	ENSMUSG00000010095	Slc3a2	2	0
P10852	ENSMUSG00000010095	Slc3a2	3	0
P10852	ENSMUSG00000010095	Slc3a2	4	0
P10852	ENSMUSG00000010095	Slc3a2	5	0
P10852	ENSMUSG00000010095	Slc3a2	6	0
P10852	ENSMUSG00000010095	Slc3a2	7	0
P10852	ENSMUSG00000010095	Slc3a2	8	0
P10852	ENSMUSG00000010095	Slc3a2	9	0
P10854	ENSMUSG00000114279	H2bc14	1	15.56818204937987
P10854	ENSMUSG00000114279	H2bc14	2	15.698707543118086
P10854	ENSMUSG00000114279	H2bc14	3	15.408610029963006
P10854	ENSMUSG00000114279	H2bc14	4	15.667176201986743
P10854	ENSMUSG00000114279	H2bc14	5	15.888377589121442
P10854	ENSMUSG00000114279	H2bc14	6	15.88909436092984
P10854	ENSMUSG00000114279	H2bc14	7	15.613230116822443
P10854	ENSMUSG00000114279	H2bc14	8	15.719148052769311
P10854	ENSMUSG00000114279	H2bc14	9	15.885186751407744
P10922	ENSMUSG00000096210	H1f0	1	13.262916587459216
P10922	ENSMUSG00000096210	H1f0	2	13.525251936771477
P10922	ENSMUSG00000096210	H1f0	3	13.168735803534744
P10922	ENSMUSG00000096210	H1f0	4	13.486051278571344
P10922	ENSMUSG00000096210	H1f0	5	13.818545430635243
P10922	ENSMUSG00000096210	H1f0	6	13.793685002682807
P10922	ENSMUSG00000096210	H1f0	7	13.692005489507045
P10922	ENSMUSG00000096210	H1f0	8	13.886426787547636
P10922	ENSMUSG00000096210	H1f0	9	13.931740398795444
P10925	ENSMUSG00000053211	Zfy1	1	0
P10925	ENSMUSG00000053211	Zfy1	2	0
P10925	ENSMUSG00000053211	Zfy1	3	0
P10925	ENSMUSG00000053211	Zfy1	4	0
P10925	ENSMUSG00000053211	Zfy1	5	0
P10925	ENSMUSG00000053211	Zfy1	6	0
P10925	ENSMUSG00000053211	Zfy1	7	0
P10925	ENSMUSG00000053211	Zfy1	8	0
P10925	ENSMUSG00000053211	Zfy1	9	0
P11031	ENSMUSG00000022205	Sub1	1	11.484642596100194
P11031	ENSMUSG00000022205	Sub1	2	0
P11031	ENSMUSG00000022205	Sub1	3	11.037578784476247
P11031	ENSMUSG00000022205	Sub1	4	10.971637534210544
P11031	ENSMUSG00000022205	Sub1	5	0
P11031	ENSMUSG00000022205	Sub1	6	0
P11031	ENSMUSG00000022205	Sub1	7	0
P11031	ENSMUSG00000022205	Sub1	8	0
P11031	ENSMUSG00000022205	Sub1	9	0
P11087	ENSMUSG00000001506	Col1a1	1	12.090375784390039
P11087	ENSMUSG00000001506	Col1a1	2	0
P11087	ENSMUSG00000001506	Col1a1	3	0
P11087	ENSMUSG00000001506	Col1a1	4	0
P11087	ENSMUSG00000001506	Col1a1	5	0
P11087	ENSMUSG00000001506	Col1a1	6	0
P11087	ENSMUSG00000001506	Col1a1	7	0
P11087	ENSMUSG00000001506	Col1a1	8	0
P11087	ENSMUSG00000001506	Col1a1	9	11.904029467786144
P11352	ENSMUSG00000063856	Gpx1	1	12.105021208485036
P11352	ENSMUSG00000063856	Gpx1	2	12.03145704284941
P11352	ENSMUSG00000063856	Gpx1	3	12.145705707838236
P11352	ENSMUSG00000063856	Gpx1	4	12.211865953866043
P11352	ENSMUSG00000063856	Gpx1	5	12.208961194574242
P11352	ENSMUSG00000063856	Gpx1	6	12.263337843388761
P11352	ENSMUSG00000063856	Gpx1	7	12.433333201251644
P11352	ENSMUSG00000063856	Gpx1	8	12.42237894437593
P11352	ENSMUSG00000063856	Gpx1	9	12.116997720822244
P11404	ENSMUSG00000028773	Fabp3	1	0
P11404	ENSMUSG00000028773	Fabp3	2	0
P11404	ENSMUSG00000028773	Fabp3	3	0
P11404	ENSMUSG00000028773	Fabp3	4	0
P11404	ENSMUSG00000028773	Fabp3	5	0
P11404	ENSMUSG00000028773	Fabp3	6	0
P11404	ENSMUSG00000028773	Fabp3	7	0
P11404	ENSMUSG00000028773	Fabp3	8	0
P11404	ENSMUSG00000028773	Fabp3	9	0
P11438	ENSMUSG00000031447	Lamp1	1	11.756460535521837
P11438	ENSMUSG00000031447	Lamp1	2	11.47858022345697
P11438	ENSMUSG00000031447	Lamp1	3	11.750978114698912
P11438	ENSMUSG00000031447	Lamp1	4	11.417462801388544
P11438	ENSMUSG00000031447	Lamp1	5	11.564450505286342
P11438	ENSMUSG00000031447	Lamp1	6	11.958065260295076
P11438	ENSMUSG00000031447	Lamp1	7	12.020376013609944
P11438	ENSMUSG00000031447	Lamp1	8	12.010600123861389
P11438	ENSMUSG00000031447	Lamp1	9	11.965159715771144
P11499	ENSMUSG00000023944	Hsp90ab1	1	14.027477298150497
P11499	ENSMUSG00000023944	Hsp90ab1	2	13.877412165860115
P11499	ENSMUSG00000023944	Hsp90ab1	3	13.919668066071024
P11499	ENSMUSG00000023944	Hsp90ab1	4	13.896521877085743
P11499	ENSMUSG00000023944	Hsp90ab1	5	13.806902661575442
P11499	ENSMUSG00000023944	Hsp90ab1	6	13.74110840653874
P11499	ENSMUSG00000023944	Hsp90ab1	7	13.732726433679243
P11499	ENSMUSG00000023944	Hsp90ab1	8	13.691036002706266
P11499	ENSMUSG00000023944	Hsp90ab1	9	13.642542563946042
P11531	ENSMUSG00000045103	Dmd	1	0
P11531	ENSMUSG00000045103	Dmd	2	0
P11531	ENSMUSG00000045103	Dmd	3	0
P11531	ENSMUSG00000045103	Dmd	4	0
P11531	ENSMUSG00000045103	Dmd	5	0
P11531	ENSMUSG00000045103	Dmd	6	0
P11531	ENSMUSG00000045103	Dmd	7	0
P11531	ENSMUSG00000045103	Dmd	8	0
P11531	ENSMUSG00000045103	Dmd	9	0
P11590	ENSMUSG00000041333	Mup4	1	0
P11590	ENSMUSG00000041333	Mup4	2	0
P11590	ENSMUSG00000041333	Mup4	3	0
P11590	ENSMUSG00000041333	Mup4	4	0
P11590	ENSMUSG00000041333	Mup4	5	0
P11590	ENSMUSG00000041333	Mup4	6	0
P11590	ENSMUSG00000041333	Mup4	7	0
P11590	ENSMUSG00000041333	Mup4	8	0
P11590	ENSMUSG00000041333	Mup4	9	0
P11609	ENSMUSG00000028076	Cd1d1	1	9.61445167725173
P11609	ENSMUSG00000028076	Cd1d1	2	0
P11609	ENSMUSG00000028076	Cd1d1	3	0
P11609	ENSMUSG00000028076	Cd1d1	4	0
P11609	ENSMUSG00000028076	Cd1d1	5	0
P11609	ENSMUSG00000028076	Cd1d1	6	0
P11609	ENSMUSG00000028076	Cd1d1	7	0
P11609	ENSMUSG00000028076	Cd1d1	8	0
P11609	ENSMUSG00000028076	Cd1d1	9	0
P11679	ENSMUSG00000049382	Krt8	1	14.462203742855031
P11679	ENSMUSG00000049382	Krt8	2	13.993650009302224
P11679	ENSMUSG00000049382	Krt8	3	13.854201349633081
P11679	ENSMUSG00000049382	Krt8	4	13.913597844565443
P11679	ENSMUSG00000049382	Krt8	5	13.887570033316543
P11679	ENSMUSG00000049382	Krt8	6	13.93372368541035
P11679	ENSMUSG00000049382	Krt8	7	13.912993825448742
P11679	ENSMUSG00000049382	Krt8	8	14.153970801252939
P11679	ENSMUSG00000049382	Krt8	9	14.369541957217743
P11688	ENSMUSG00000000555	Itga5	1	0
P11688	ENSMUSG00000000555	Itga5	2	0
P11688	ENSMUSG00000000555	Itga5	3	0
P11688	ENSMUSG00000000555	Itga5	4	0
P11688	ENSMUSG00000000555	Itga5	5	0
P11688	ENSMUSG00000000555	Itga5	6	0
P11688	ENSMUSG00000000555	Itga5	7	0
P11688	ENSMUSG00000000555	Itga5	8	0
P11688	ENSMUSG00000000555	Itga5	9	0
P11714	ENSMUSG00000068086	Cyp2d9	1	12.82807605576135
P11714	ENSMUSG00000068086	Cyp2d9	2	12.784911583025972
P11714	ENSMUSG00000068086	Cyp2d9	3	12.564122848196263
P11714	ENSMUSG00000068086	Cyp2d9	4	12.479270071137142
P11714	ENSMUSG00000068086	Cyp2d9	5	12.458307374150143
P11714	ENSMUSG00000068086	Cyp2d9	6	12.227931636173714
P11714	ENSMUSG00000068086	Cyp2d9	7	12.280494216588242
P11714	ENSMUSG00000068086	Cyp2d9	8	12.359145409009708
P11714	ENSMUSG00000068086	Cyp2d9	9	12.523252458419842
P11725	ENSMUSG00000031173	Otc	1	12.470369824478801
P11725	ENSMUSG00000031173	Otc	2	12.963862376361552
P11725	ENSMUSG00000031173	Otc	3	13.317344447596001
P11725	ENSMUSG00000031173	Otc	4	13.521070227206042
P11725	ENSMUSG00000031173	Otc	5	13.758615748057043
P11725	ENSMUSG00000031173	Otc	6	13.838329295911874
P11725	ENSMUSG00000031173	Otc	7	13.905327117304944
P11725	ENSMUSG00000031173	Otc	8	13.961063040443369
P11725	ENSMUSG00000031173	Otc	9	13.915746154520443
P11835	ENSMUSG00000000290	Itgb2	1	0
P11835	ENSMUSG00000000290	Itgb2	2	0
